Date,ASHOKLEY.NS,ASTRAL.NS,AUBANK.NS,AUROPHARMA.NS,BHARATFORG.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,FEDERALBNK.NS,GODREJPROP.NS,HDFCAMC.NS,HINDPETRO.NS,IDEA.NS,IDFCFIRSTB.NS,INDHOTEL.NS,JUBLFOOD.NS,LUPIN.NS,MPHASIS.NS,MRF.NS,PAGEIND.NS,PERSISTENT.NS,PIIND.NS,POLYCAB.NS,UPL.NS,VOLTAS.NS
2021-01-19,110.39331817626953,921.3494262695312,447.9891662597656,899.1813354492188,582.956298828125,2379.84521484375,413.7105712890625,580.8348388671875,72.50886535644531,1406.6500244140625,2970.649169921875,128.00341796875,13.300000190734863,50.150001525878906,119.04389190673828,555.719482421875,1067.156494140625,1495.8697509765625,86654.078125,27268.263671875,764.0517578125,2203.666015625,1176.7821044921875,539.6984252929688,891.4752197265625
2021-01-20,113.23107147216797,948.5868530273438,458.4497985839844,904.7752685546875,604.700439453125,2477.37451171875,413.473876953125,581.7756958007812,74.33601379394531,1419.050048828125,2972.873779296875,127.53424072265625,13.350000381469727,51.45000076293945,119.42774963378906,557.5243530273438,1066.470703125,1523.9031982421875,92501.3359375,27327.361328125,790.7990112304688,2192.253662109375,1189.9373779296875,551.5162353515625,895.0056762695312
2021-01-21,111.18417358398438,949.5935668945312,454.93804931640625,877.7780151367188,602.0736083984375,2415.443115234375,405.4269104003906,565.64013671875,73.3262710571289,1375.3499755859375,2871.460693359375,126.29228973388672,12.899999618530273,49.70000076293945,116.54882049560547,548.4401245117188,1046.5816650390625,1480.9276123046875,91141.2734375,27707.529296875,773.5645751953125,2190.12890625,1252.828369140625,559.3629760742188,936.7820434570312
2021-01-22,113.7427978515625,928.9837646484375,446.61932373046875,898.7434692382812,612.337646484375,2355.261962890625,405.8055725097656,579.423583984375,70.48938751220703,1350.3499755859375,2874.6123046875,124.41558074951172,12.699999809265137,49.5,117.60443115234375,544.7012939453125,1057.4080810546875,1479.4473876953125,91730.625,28272.404296875,747.4708862304688,2129.163330078125,1250.7744140625,542.5213623046875,915.991943359375
2021-01-25,109.23030090332031,926.4389038085938,440.666748046875,971.5146484375,592.0042724609375,2266.998779296875,398.7999572753906,574.39013671875,68.51799011230469,1327.199951171875,2737.55615234375,121.54530334472656,11.75,48.04999923706055,119.18783569335938,539.445068359375,1060.0042724609375,1472.0919189453125,89079.65625,28204.009765625,745.0504150390625,2105.053466796875,1184.9002685546875,562.8079223632812,922.46435546875
2021-01-27,107.13687896728516,927.2778930664062,424.7267150878906,933.5723876953125,585.48583984375,2314.652099609375,409.87640380859375,587.5150146484375,67.12360382080078,1297.1500244140625,2706.316162109375,119.58576965332031,11.600000381469727,47.79999923706055,119.52371215820312,523.2698364257812,1050.5986328125,1467.1883544921875,88025.65625,27822.98046875,732.8748168945312,2068.493408203125,1156.7803955078125,549.5068359375,895.8391723632812
2021-01-28,104.90389251708984,946.992919921875,433.2695617675781,918.8820190429688,566.8550415039062,2288.225830078125,413.8999328613281,599.4166870117188,68.85456848144531,1242.800048828125,2707.6142578125,122.26286315917969,11.75,47.900001525878906,116.59679412841797,537.2632446289062,1028.113037109375,1439.1546630859375,86942.40625,27866.908203125,725.8068237304688,2045.0262451171875,1171.549560546875,541.0859985351562,915.3544921875
2021-01-29,103.08959197998047,960.1921997070312,434.614501953125,880.6965942382812,567.9737548828125,2262.412841796875,410.3971252441406,626.9367065429688,69.5277328491211,1257.199951171875,2666.54833984375,120.66213989257812,11.199999809265137,47.20000076293945,116.69276428222656,513.7492065429688,987.2080078125,1416.81103515625,83545.15625,26178.724609375,737.9096069335938,1994.6824951171875,1196.0994873046875,536.4928588867188,890.5435791015625
2021-02-01,113.55672454833984,963.7437133789062,469.01007080078125,896.4572143554688,596.6254272460938,2291.7236328125,429.8518981933594,686.8218994140625,74.2398452758789,1321.8499755859375,2740.105224609375,120.30335235595703,11.699999809265137,46.599998474121094,117.70038604736328,518.2318115234375,968.3966674804688,1415.5157470703125,87584.328125,26794.41796875,748.7537841796875,1975.4637451171875,1222.94775390625,511.0868225097656,920.15966796875
2021-02-02,123.09344482421875,1006.5574951171875,478.5491943359375,896.6030883789062,630.8226318359375,2319.380126953125,431.3193359375,714.812255859375,77.17289733886719,1399.5,2760.03564453125,122.70442962646484,11.850000381469727,47.70000076293945,118.32415771484375,535.2500610351562,1011.6041870117188,1455.160888671875,90180.3671875,28294.755859375,761.0501708984375,2039.0484619140625,1242.6072998046875,541.8993530273438,968.751708984375
2021-02-03,125.09381866455078,1087.6549072265625,479.44580078125,895.0465698242188,617.1533813476562,2385.7548828125,439.6976623535156,718.5286254882812,78.47113800048828,1388.9000244140625,2804.34619140625,124.3327865600586,12.25,47.650001525878906,117.8443374633789,524.787109375,1017.8255004882812,1472.0457763671875,89402.765625,28047.8125,802.3935546875,2223.378662109375,1267.54833984375,534.1962280273438,985.0308837890625
2021-02-04,126.44290924072266,1153.315673828125,480.66619873046875,902.0026245117188,611.9971313476562,2409.439453125,453.4722595214844,738.0982055664062,82.2696762084961,1340.3499755859375,2801.982177734375,126.73387145996094,12.149999618530273,49.04999923706055,115.10935974121094,560.3706665039062,1030.0235595703125,1470.611572265625,91607.40625,28499.310546875,820.13623046875,2224.910400390625,1290.875732421875,524.4357299804688,983.9521484375
2021-02-05,122.48866271972656,1119.590576171875,489.1094665527344,917.2767333984375,601.1493530273438,2362.44775390625,441.9697265625,740.4503784179688,80.00978088378906,1397.1500244140625,2750.20947265625,124.22238159179688,12.0,48.29999923706055,114.48558044433594,545.5045776367188,1048.1982421875,1456.8260498046875,90127.78125,28321.87109375,823.2345581054688,2219.772216796875,1257.2296142578125,513.3834228515625,981.8436889648438
2021-02-08,126.39640808105469,1156.9791259765625,514.2398681640625,930.9944458007812,625.6175537109375,2462.71875,475.6724548339844,745.3900146484375,79.6731948852539,1424.199951171875,2861.35595703125,126.7062759399414,11.699999809265137,49.150001525878906,117.74837493896484,557.415283203125,1050.892578125,1510.0252685546875,90304.375,28130.076171875,859.1800537109375,2210.2861328125,1288.2838134765625,515.1057739257812,1020.285888671875
2021-02-09,125.3729476928711,1135.3062744140625,529.6817016601562,933.426513671875,627.806640625,2405.042724609375,475.48321533203125,734.8058471679688,79.76936340332031,1424.5999755859375,2790.5341796875,125.05035400390625,11.949999809265137,50.0,119.33177947998047,555.76904296875,1036.8819580078125,1523.995849609375,93014.53125,29189.94921875,833.3424072265625,2196.354248046875,1268.72216796875,515.3928833007812,1058.727783203125
